CPU_Usage,Memory_GB,Latency_ms,Risk_Score,Status
87.915276,60.839813,786.2381,1.3048,Critical Alert
84.79916,50.928432,976.7125,1.2974,Critical Alert
92.74574,59.073986,771.9544,1.33,Critical Alert
86.22961,52.773483,983.0161,1.3543,Critical Alert
74.70356,61.354073,998.38007,1.3458,Critical Alert
90.86305,57.358105,978.75977,1.4903,Critical Alert
89.6632,50.568684,940.4898,1.3231,Critical Alert
94.509766,59.93337,905.96783,1.5083,Critical Alert
93.9205,57.7449,976.60284,1.5378,Critical Alert
97.80908,61.99935,807.30774,1.4863,Critical Alert
84.55789,59.858723,988.13513,1.451,Critical Alert
76.60918,63.921146,899.35986,1.3117,Critical Alert
92.195175,63.63893,927.67993,1.5582,Critical Alert
81.99909,57.404976,985.6794,1.3721,Critical Alert
94.31028,56.418266,876.00415,1.4172,Critical Alert
92.19445,62.825016,790.0048,1.4019,Critical Alert
90.704185,57.483795,807.67224,1.3122,Critical Alert
97.71835,48.68301,875.5192,1.3395,Critical Alert
98.84672,46.019756,932.0654,1.371,Critical Alert
74.5653,62.04338,992.3365,1.3487,Critical Alert
92.894455,60.92942,866.8364,1.4609,Critical Alert
99.728035,46.66671,902.0683,1.3629,Critical Alert
88.67427,63.59887,900.083,1.4788,Critical Alert
99.30191,58.798965,823.26685,1.4721,Critical Alert
91.76747,50.32085,906.8501,1.314,Critical Alert
97.33502,50.754166,954.3314,1.4496,Critical Alert
78.67287,60.71885,990.8719,1.3841,Critical Alert
83.95907,58.49389,934.11084,1.3641,Critical Alert
89.38526,56.683453,827.83307,1.3014,Critical Alert
86.88674,52.33885,932.5338,1.3041,Critical Alert
95.16124,57.805244,830.2945,1.4044,Critical Alert
99.12132,56.643093,832.6803,1.4443,Critical Alert
79.31991,56.32112,978.9748,1.3095,Critical Alert
99.34367,58.99919,864.8811,1.5192,Critical Alert
80.535515,55.31145,993.1221,1.325,Critical Alert
84.4151,55.997417,966.8085,1.364,Critical Alert
96.5901,47.45442,895.2601,1.324,Critical Alert
89.52561,62.617386,803.22485,1.3743,Critical Alert
93.92874,56.83065,928.1317,1.4727,Critical Alert
98.53286,56.55435,752.063,1.3507,Critical Alert
99.82282,47.88381,945.42615,1.4291,Critical Alert
88.56908,63.81289,752.24207,1.3271,Critical Alert
86.29161,54.926964,902.8821,1.3069,Critical Alert
99.15253,60.58016,756.8614,1.4299,Critical Alert
87.43931,49.813534,988.2827,1.3289,Critical Alert
84.99831,51.23018,971.30554,1.2995,Critical Alert
86.34356,60.420216,925.1959,1.4201,Critical Alert
82.38315,53.486313,992.526,1.321,Critical Alert
99.04596,61.511585,726.98413,1.4125,Critical Alert
88.980736,59.549023,847.56506,1.3628,Critical Alert
98.47916,56.446423,855.9547,1.4561,Critical Alert
99.039024,61.51538,777.569,1.465,Critical Alert
87.33617,62.49822,787.7647,1.3251,Critical Alert
82.00805,61.445244,962.28235,1.4136,Critical Alert
80.408356,63.825882,992.6771,1.4611,Critical Alert
89.65236,58.739468,853.03467,1.3648,Critical Alert
87.91426,61.36181,819.448,1.3478,Critical Alert
86.83706,62.21235,901.6656,1.4318,Critical Alert
91.93121,63.257317,688.64136,1.2998,Critical Alert
86.60176,59.176037,956.0089,1.4356,Critical Alert
99.93804,49.21407,922.7431,1.4288,Critical Alert
92.99399,55.95362,899.71716,1.4156,Critical Alert
96.93682,50.899517,813.80225,1.3003,Critical Alert
98.114334,51.70747,956.66144,1.4786,Critical Alert
99.88559,61.675697,891.9978,1.5986,Critical Alert
97.35533,50.12279,973.09875,1.4591,Critical Alert
95.144035,62.251137,872.35626,1.5201,Critical Alert
91.6626,53.842495,878.4601,1.3403,Critical Alert
98.78078,54.923054,723.6045,1.2981,Critical Alert
99.306725,63.287655,997.2859,1.7259,Critical Alert
92.834335,56.01494,972.8854,1.4904,Critical Alert
98.2793,51.375103,848.1096,1.3627,Critical Alert
92.629814,61.632607,918.2852,1.522,Critical Alert
99.18722,48.52128,927.29315,1.4116,Critical Alert
88.755615,58.014645,817.1518,1.303,Critical Alert
91.55083,60.787186,729.12317,1.2963,Critical Alert
84.18697,61.996365,842.3873,1.329,Critical Alert
76.54674,63.16749,906.8214,1.3063,Critical Alert
78.11369,62.707897,900.674,1.3147,Critical Alert
83.61745,63.91555,866.9214,1.3775,Critical Alert
94.46908,60.721874,860.09283,1.4729,Critical Alert
95.93061,56.4056,756.4077,1.3158,Critical Alert
95.10846,41.455257,981.7158,1.2953,Critical Alert
88.196434,55.66562,929.1562,1.3733,Critical Alert
95.730156,55.246777,979.1213,1.5255,Critical Alert
96.61326,59.526894,776.32184,1.3969,Critical Alert
99.850365,45.899662,861.328,1.3098,Critical Alert
99.56064,41.493298,922.10974,1.2973,Critical Alert
76.83815,60.610275,994.39435,1.3599,Critical Alert
97.10114,43.7546,949.46045,1.3275,Critical Alert
96.67162,60.312813,707.5205,1.339,Critical Alert
94.34076,43.895298,985.639,1.3281,Critical Alert
92.74856,56.215733,923.7839,1.4414,Critical Alert
98.44708,58.59297,963.33875,1.6022,Critical Alert
83.92741,61.01825,884.0489,1.3527,Critical Alert
94.32124,58.565624,813.28973,1.3871,Critical Alert
95.15468,59.693745,889.93713,1.4969,Critical Alert
90.950584,58.85794,988.2678,1.5258,Critical Alert
99.456795,53.584557,768.1686,1.3323,Critical Alert
80.96391,57.132614,994.38904,1.3621,Critical Alert
87.089,61.99084,965.5608,1.4981,Critical Alert
98.85668,62.06066,671.9668,1.3615,Critical Alert
98.10162,50.740116,935.0812,1.4403,Critical Alert
90.995895,61.40883,790.8838,1.3627,Critical Alert
85.11378,59.026497,973.4872,1.4301,Critical Alert
91.35449,63.191887,711.2335,1.314,Critical Alert
71.214905,61.931225,998.0957,1.3052,Critical Alert
89.59052,59.058735,976.015,1.4969,Critical Alert
98.66417,46.340973,977.11383,1.4205,Critical Alert
99.04698,43.63617,997.1151,1.4027,Critical Alert
98.61325,51.679337,800.4931,1.3229,Critical Alert
95.64659,59.57855,986.2095,1.6021,Critical Alert
84.95863,58.90508,983.12787,1.436,Critical Alert
79.32036,63.011868,994.85876,1.4347,Critical Alert
86.25216,61.598576,893.032,1.4045,Critical Alert
79.40568,62.226254,976.73773,1.4043,Critical Alert
89.49551,63.885693,877.5679,1.4717,Critical Alert
93.11177,54.117252,834.58215,1.3197,Critical Alert
79.35634,56.305305,997.82153,1.3293,Critical Alert
97.84768,40.226692,988.9364,1.3218,Critical Alert
93.62145,60.488537,854.6324,1.4514,Critical Alert
93.24231,62.652557,792.9331,1.417,Critical Alert
83.6566,60.87852,913.1929,1.3768,Critical Alert
86.27379,62.41803,985.4115,1.5141,Critical Alert
85.62028,54.305214,989.4201,1.3772,Critical Alert
97.9873,57.99396,952.9749,1.5751,Critical Alert
90.36568,60.028767,775.64026,1.3155,Critical Alert
95.43906,55.290237,836.78516,1.3742,Critical Alert
88.1177,59.44763,995.6109,1.5027,Critical Alert
97.88157,49.463882,924.4125,1.4053,Critical Alert
90.45772,58.464436,821.5839,1.3391,Critical Alert
88.32654,51.52187,918.2394,1.2964,Critical Alert
93.58365,58.495857,878.8396,1.4436,Critical Alert
87.906494,59.818756,866.8862,1.3719,Critical Alert
98.20998,54.8715,789.5317,1.3577,Critical Alert
89.84043,46.917904,980.5311,1.3079,Critical Alert
93.05175,60.736233,939.7087,1.5357,Critical Alert
96.60263,56.446053,780.6856,1.3512,Critical Alert
95.98589,49.75861,970.1285,1.4306,Critical Alert
72.911995,63.215725,993.1342,1.3451,Critical Alert
86.909904,51.373417,990.7363,1.3492,Critical Alert
97.331474,61.86553,673.40546,1.3382,Critical Alert
93.27633,57.73766,856.0494,1.4032,Critical Alert
99.06477,46.80043,965.17285,1.4212,Critical Alert
98.60368,60.709805,694.424,1.3593,Critical Alert
98.219376,59.196014,921.6345,1.5654,Critical Alert
96.03202,48.434994,923.7882,1.3616,Critical Alert
93.63443,61.563065,839.0482,1.4528,Critical Alert
93.06314,63.422462,716.5814,1.3476,Critical Alert
88.70132,56.340553,912.0822,1.3737,Critical Alert
93.469444,61.855022,868.2697,1.4856,Critical Alert
84.39024,57.024975,961.89996,1.3753,Critical Alert
90.13164,62.517017,918.5345,1.5011,Critical Alert
97.16039,60.44194,989.4927,1.6411,Critical Alert
95.578,63.155476,988.1282,1.6612,Critical Alert
93.59501,55.21882,923.29095,1.4367,Critical Alert
97.171005,63.433075,813.3728,1.5068,Critical Alert
97.29463,50.59662,901.23883,1.3913,Critical Alert
91.20486,58.58305,937.69885,1.4724,Critical Alert
93.422676,54.981167,837.36957,1.3411,Critical Alert
87.01137,59.1015,899.1492,1.3811,Critical Alert
90.61123,53.61827,900.01953,1.3441,Critical Alert
96.226265,58.18555,845.91547,1.4419,Critical Alert
83.46548,52.932415,996.6963,1.3318,Critical Alert
97.56824,61.37523,963.1125,1.6346,Critical Alert
99.0695,51.948837,888.08014,1.4248,Critical Alert
99.824875,45.082382,936.21014,1.374,Critical Alert
97.880295,47.246857,919.2246,1.3639,Critical Alert
97.10536,55.128063,779.01154,1.3352,Critical Alert
84.63997,62.46653,957.5412,1.4627,Critical Alert
99.13542,58.836433,851.0271,1.4992,Critical Alert
95.47811,57.536263,835.0485,1.4094,Critical Alert
90.67126,57.337097,895.4172,1.4006,Critical Alert
97.8002,59.92586,933.8288,1.5839,Critical Alert
99.79421,62.78038,691.2309,1.4066,Critical Alert
92.49404,50.644146,935.02,1.3589,Critical Alert
93.50229,61.63063,989.80066,1.6087,Critical Alert
91.1612,63.382446,783.24506,1.3892,Critical Alert
93.31741,54.329643,946.24316,1.4422,Critical Alert
83.42726,62.425556,893.7884,1.3786,Critical Alert
98.636604,54.008526,880.1187,1.4439,Critical Alert
98.89215,55.731773,767.1429,1.3581,Critical Alert
82.62677,59.819633,886.99854,1.3178,Critical Alert
97.98548,56.155632,895.50934,1.4855,Critical Alert
92.2659,50.838505,986.19275,1.412,Critical Alert
89.60619,59.03429,944.08984,1.4636,Critical Alert
76.97097,61.217552,999.82623,1.3773,Critical Alert
93.009094,49.984936,969.2977,1.3911,Critical Alert
86.446175,63.937565,914.80035,1.4679,Critical Alert
85.95254,61.94038,973.4507,1.4894,Critical Alert
98.0209,63.95316,749.94836,1.4614,Critical Alert
97.20509,58.439816,725.85516,1.3352,Critical Alert
92.429184,59.767113,782.92883,1.3482,Critical Alert
83.48093,54.626083,946.99225,1.3079,Critical Alert
99.367874,48.859154,965.17004,1.459,Critical Alert
86.71556,62.908123,799.99756,1.3357,Critical Alert
98.58862,47.423157,963.342,1.4227,Critical Alert
87.26937,61.54646,786.1066,1.307,Critical Alert
80.62418,63.803757,903.2497,1.3709,Critical Alert
99.77554,56.77804,863.25793,1.4875,Critical Alert
96.90704,57.01308,760.167,1.3434,Critical Alert
99.62801,52.848907,932.2596,1.4933,Critical Alert
94.9049,56.861656,898.36646,1.4561,Critical Alert
80.85219,58.783558,903.6288,1.293,Critical Alert
98.78017,56.175762,829.12573,1.4281,Critical Alert
97.38152,45.759033,926.15045,1.3398,Critical Alert
95.01416,59.256065,877.1659,1.4746,Critical Alert
98.20868,50.761787,924.3808,1.431,Critical Alert
94.31679,47.22659,973.1548,1.3689,Critical Alert
95.986275,62.602413,985.3154,1.6551,Critical Alert
99.50665,54.133095,821.0262,1.3969,Critical Alert
91.55008,57.907352,769.1658,1.2911,Critical Alert
92.50779,59.54644,941.2877,1.5103,Critical Alert
96.24429,55.353355,971.2773,1.5264,Critical Alert
80.344696,55.699097,972.4982,1.3072,Critical Alert
99.55896,55.984234,860.839,1.4691,Critical Alert
95.75844,58.777225,944.88385,1.5477,Critical Alert
73.20183,60.324154,989.7753,1.2987,Critical Alert
99.870476,56.121494,866.34766,1.4814,Critical Alert
86.8074,57.383743,926.5718,1.3788,Critical Alert
93.842735,43.76039,992.62573,1.3261,Critical Alert
85.68495,63.84147,875.39886,1.4146,Critical Alert
77.247314,63.59208,972.2962,1.3912,Critical Alert
99.58088,60.140106,801.98456,1.4757,Critical Alert
91.92371,48.268562,942.2055,1.3196,Critical Alert
73.63427,63.488045,993.451,1.3601,Critical Alert
93.49849,58.682262,795.698,1.359,Critical Alert
95.66752,63.401787,647.2412,1.3123,Critical Alert
77.92967,62.8363,997.8458,1.4152,Critical Alert
95.60308,56.877083,913.6699,1.4822,Critical Alert
97.74301,60.04544,981.9537,1.6351,Critical Alert
93.0688,47.878708,939.6398,1.3269,Critical Alert
98.482056,59.57087,786.3835,1.4346,Critical Alert
81.13795,57.934063,990.8115,1.3738,Critical Alert
93.66504,55.080082,937.07745,1.4498,Critical Alert
93.68475,60.571606,870.20593,1.4698,Critical Alert
91.91555,59.8335,885.7335,1.4488,Critical Alert
97.46234,50.532692,852.99664,1.3425,Critical Alert
82.79453,59.958405,885.3072,1.3206,Critical Alert
88.23107,56.3703,969.7924,1.4275,Critical Alert
79.091675,62.245453,910.30725,1.3311,Critical Alert
90.59923,61.30556,943.7369,1.5143,Critical Alert
94.96211,50.756348,933.56,1.3943,Critical Alert
99.66761,58.319595,796.1351,1.4413,Critical Alert
88.66278,49.951553,932.8298,1.2909,Critical Alert
88.78541,56.177574,856.10724,1.3141,Critical Alert
94.944885,46.721886,913.1022,1.3072,Critical Alert
75.800385,61.777523,937.9911,1.3055,Critical Alert
95.42791,56.894375,814.62213,1.3771,Critical Alert
96.83286,59.134567,856.5764,1.477,Critical Alert
91.02738,58.3056,843.6565,1.3676,Critical Alert
88.1238,58.52704,865.8394,1.3529,Critical Alert
97.69502,47.049915,930.5053,1.3698,Critical Alert
99.009,44.034855,915.2534,1.3236,Critical Alert
94.442986,44.35054,967.99744,1.3186,Critical Alert
96.01294,52.63293,915.0507,1.4205,Critical Alert
84.35218,58.530354,913.381,1.3488,Critical Alert
91.159424,56.952454,907.57184,1.4139,Critical Alert
90.50246,52.43865,979.5823,1.406,Critical Alert
96.686325,49.47141,834.217,1.2947,Critical Alert
94.4066,59.548656,969.7591,1.5669,Critical Alert
93.22361,42.80705,983.0033,1.2918,Critical Alert
85.10358,57.59372,993.79144,1.4278,Critical Alert
99.039955,52.81731,991.21075,1.5457,Critical Alert
81.860504,63.673183,853.6749,1.3349,Critical Alert
96.25709,63.02977,835.1381,1.5099,Critical Alert
85.67963,56.020107,951.269,1.3662,Critical Alert
73.23112,63.06453,965.39276,1.3183,Critical Alert
80.32583,56.49697,946.8566,1.2933,Critical Alert
88.142296,63.402817,888.9055,1.4564,Critical Alert
73.92803,63.671555,943.3769,1.3152,Critical Alert
85.76266,60.752525,818.3673,1.3062,Critical Alert
92.65383,50.233383,897.50104,1.3155,Critical Alert
76.70756,63.84928,994.69714,1.411,Critical Alert
95.76816,49.062656,982.42737,1.429,Critical Alert
95.68834,58.792465,807.42126,1.4041,Critical Alert
86.92922,60.7495,980.7173,1.4915,Critical Alert
89.96598,56.627563,964.4464,1.4508,Critical Alert
93.592834,47.834206,993.214,1.3893,Critical Alert
99.52294,58.9862,826.9112,1.4821,Critical Alert
90.59857,61.76144,789.8022,1.3617,Critical Alert
89.94898,63.6347,754.23865,1.3459,Critical Alert
82.720116,61.805664,847.84064,1.3107,Critical Alert
98.6833,52.347965,814.0783,1.3489,Critical Alert
95.70812,52.543686,868.426,1.3663,Critical Alert
83.110695,62.880386,938.4411,1.4278,Critical Alert
93.28843,58.673103,742.27484,1.3004,Critical Alert
87.6875,62.55894,867.414,1.4139,Critical Alert
80.220116,57.692646,956.0982,1.3208,Critical Alert
95.79368,59.18923,914.0695,1.5229,Critical Alert
78.22952,62.792427,913.09094,1.3307,Critical Alert
97.04206,62.271957,870.2802,1.5452,Critical Alert
84.28307,60.346786,891.11017,1.3542,Critical Alert
92.54097,58.982677,964.5757,1.5258,Critical Alert
85.66354,61.869846,821.4893,1.3262,Critical Alert
99.39427,59.465763,715.9107,1.3727,Critical Alert
94.66478,62.150517,833.04474,1.4708,Critical Alert
96.249756,57.154087,807.941,1.386,Critical Alert
96.91116,55.352486,737.85913,1.2933,Critical Alert
87.604065,51.41845,974.2176,1.3427,Critical Alert
85.94627,56.89332,993.278,1.4279,Critical Alert
82.109314,63.415047,831.0784,1.3107,Critical Alert
96.23228,62.88786,978.4603,1.6562,Critical Alert
98.152435,63.037376,954.70874,1.6612,Critical Alert
94.04112,60.501495,936.90656,1.543,Critical Alert
86.476585,61.937878,925.8999,1.4474,Critical Alert
94.181786,59.91609,891.85925,1.4887,Critical Alert
95.84072,62.8541,794.18097,1.4585,Critical Alert
96.66091,53.302715,889.9279,1.4145,Critical Alert
97.7354,52.631256,886.8609,1.4157,Critical Alert
99.77868,49.330276,881.0453,1.385,Critical Alert
88.02701,57.098354,945.27203,1.4109,Critical Alert
93.37368,56.371613,799.1131,1.3232,Critical Alert
97.002884,58.731705,869.92053,1.4868,Critical Alert
97.303764,61.53837,744.22675,1.4061,Critical Alert
95.31888,59.010857,873.1535,1.4707,Critical Alert
95.67931,54.415943,947.81177,1.4788,Critical Alert
94.363464,49.312527,883.1059,1.3099,Critical Alert
97.11501,59.24888,959.01514,1.5894,Critical Alert
88.649124,56.592125,837.96344,1.3,Critical Alert
84.77087,62.788357,961.7968,1.4742,Critical Alert
80.82588,61.338463,861.948,1.2908,Critical Alert
90.03231,55.656353,904.13354,1.3732,Critical Alert
86.58162,60.07463,972.4321,1.4669,Critical Alert
99.061295,50.729626,942.0796,1.461,Critical Alert
97.85819,62.220905,656.3762,1.3337,Critical Alert
95.15659,58.918087,718.9609,1.3067,Critical Alert
98.12164,53.20289,752.8414,1.2912,Critical Alert
90.67136,58.344177,820.7528,1.3394,Critical Alert
91.31774,52.62356,977.87976,1.4189,Critical Alert
89.49042,58.544506,829.91547,1.3353,Critical Alert
75.27017,63.87169,990.20483,1.3862,Critical Alert
94.88259,57.850826,931.3671,1.5062,Critical Alert
93.33863,58.0688,813.9878,1.3658,Critical Alert
80.498535,61.636925,936.2489,1.3682,Critical Alert
85.8539,51.294052,986.02954,1.328,Critical Alert
96.2602,45.470367,932.4017,1.3257,Critical Alert
87.13792,49.983646,963.8854,1.302,Critical Alert
98.13142,61.56874,669.70905,1.3409,Critical Alert
85.829475,62.412876,801.6512,1.3168,Critical Alert
93.4263,61.897118,890.28326,1.5085,Critical Alert
86.24335,56.456177,937.7985,1.3673,Critical Alert
83.94999,55.6656,979.9291,1.3657,Critical Alert
84.22951,52.772385,984.04834,1.3269,Critical Alert
87.75675,63.94338,853.43634,1.4229,Critical Alert
75.86509,62.83605,936.6816,1.3223,Critical Alert
86.97909,52.723564,933.97363,1.3132,Critical Alert
95.8964,60.867638,914.903,1.5525,Critical Alert
99.066025,56.871925,873.7217,1.4899,Critical Alert
97.729546,58.33173,768.2707,1.385,Critical Alert
87.22926,54.920864,886.88806,1.3035,Critical Alert
99.07668,56.853233,993.08575,1.6137,Critical Alert
99.0135,50.06889,897.5009,1.4033,Critical Alert
89.602745,60.46115,856.6536,1.3959,Critical Alert
98.24948,39.386135,987.0406,1.3119,Critical Alert
84.72794,63.75316,971.99225,1.4999,Critical Alert
77.004745,63.99681,957.67114,1.3791,Critical Alert
84.6324,61.87492,898.45593,1.3916,Critical Alert
84.9408,62.810604,888.4976,1.4008,Critical Alert
96.098755,63.258545,630.7366,1.2989,Critical Alert
90.77744,61.874054,750.0485,1.3247,Critical Alert
95.49695,56.731358,928.8906,1.4941,Critical Alert
99.815506,51.033745,826.049,1.3561,Critical Alert
88.09213,61.174026,915.72614,1.4474,Critical Alert
82.37511,60.206394,864.87384,1.2975,Critical Alert
96.363335,56.191612,946.0915,1.5156,Critical Alert
98.825005,55.72417,870.7008,1.4646,Critical Alert
83.51068,62.698463,877.5931,1.3673,Critical Alert
99.339455,51.596176,915.0235,1.4509,Critical Alert
81.05861,62.19295,956.8909,1.4067,Critical Alert
88.810165,61.07412,919.9955,1.4604,Critical Alert
87.43055,57.60543,900.1666,1.3638,Critical Alert
86.73753,63.749344,840.5349,1.3918,Critical Alert
98.169106,43.902157,905.3227,1.2992,Critical Alert
97.89883,60.46872,680.1478,1.3305,Critical Alert
80.59926,63.861668,849.686,1.3158,Critical Alert
92.8682,53.14841,973.5774,1.445,Critical Alert
86.14766,57.43283,937.69434,1.3817,Critical Alert
78.589096,60.730762,911.06256,1.3002,Critical Alert
90.68077,60.990776,976.77734,1.5446,Critical Alert
96.34587,55.821278,885.5443,1.4464,Critical Alert
90.90501,61.34692,928.6878,1.5036,Critical Alert
99.32303,61.30135,871.0028,1.5627,Critical Alert
98.6446,48.11261,929.4372,1.3994,Critical Alert
90.56624,63.47778,872.38385,1.4749,Critical Alert
83.08013,57.35413,984.329,1.3853,Critical Alert
89.30134,61.5113,938.12006,1.4933,Critical Alert
92.211685,60.98063,796.4971,1.3789,Critical Alert
89.72728,48.332348,989.41473,1.3385,Critical Alert
88.270775,61.13251,795.71783,1.3245,Critical Alert
94.47204,49.957134,926.2554,1.3668,Critical Alert
99.605385,50.165176,836.4653,1.3498,Critical Alert
90.28992,60.609768,744.76996,1.2918,Critical Alert
96.61112,53.876255,831.7257,1.3626,Critical Alert
86.78678,56.726112,925.1284,1.3663,Critical Alert
92.506195,54.79723,859.26605,1.3478,Critical Alert
91.58748,48.42953,946.7429,1.3222,Critical Alert
92.73181,59.31468,755.5976,1.3167,Critical Alert
83.89561,63.34428,989.7498,1.4999,Critical Alert
94.07799,51.763447,834.2456,1.2949,Critical Alert
99.393936,58.867573,904.8712,1.5593,Critical Alert
93.85433,61.42995,943.0794,1.5619,Critical Alert
95.25015,56.249607,876.35345,1.4282,Critical Alert
95.03497,59.42687,742.08044,1.3372,Critical Alert
81.54823,57.22258,960.7746,1.3369,Critical Alert
87.73765,63.83369,943.4694,1.5144,Critical Alert
86.9635,62.647316,961.1822,1.5025,Critical Alert
85.44893,59.13744,876.21277,1.3356,Critical Alert
94.44673,51.363033,933.2237,1.3965,Critical Alert
99.091484,63.13269,654.7771,1.3644,Critical Alert
99.37277,54.74409,744.8794,1.3257,Critical Alert
85.2056,62.527634,924.8916,1.4378,Critical Alert
97.14966,54.094433,983.1347,1.5312,Critical Alert
91.884544,55.017094,978.26025,1.4662,Critical Alert
95.63181,58.646896,957.0066,1.5564,Critical Alert
99.349655,61.13282,875.58746,1.5651,Critical Alert
98.150925,46.33233,943.0533,1.3776,Critical Alert
92.3715,60.53369,881.5911,1.4623,Critical Alert
93.056786,59.66055,822.99713,1.397,Critical Alert
93.21752,48.992825,950.1477,1.3581,Critical Alert
93.57209,58.416264,842.9258,1.4048,Critical Alert
93.992325,53.10789,979.7261,1.4667,Critical Alert
97.39943,61.143692,795.08997,1.4539,Critical Alert
88.02884,59.13613,946.82355,1.4457,Critical Alert
97.94842,43.125694,983.16077,1.3643,Critical Alert
88.32986,51.834263,911.201,1.2943,Critical Alert
83.81342,62.282867,888.8776,1.3766,Critical Alert
87.1443,63.18539,801.1139,1.3475,Critical Alert
98.2621,55.804153,826.5867,1.4121,Critical Alert
94.2884,58.569466,943.296,1.5218,Critical Alert
97.36539,46.081657,955.2224,1.375,Critical Alert
85.58155,63.504208,881.156,1.4136,Critical Alert
94.2456,62.884365,958.41907,1.607,Critical Alert
97.880936,51.643936,938.9855,1.4559,Critical Alert
97.04294,51.69787,881.5797,1.3852,Critical Alert
99.647095,47.076363,880.393,1.3459,Critical Alert
98.53792,48.696285,947.49786,1.4262,Critical Alert
81.44045,57.659092,974.8986,1.3571,Critical Alert
94.825066,60.001255,929.5209,1.5384,Critical Alert
90.82239,63.73203,724.2528,1.3288,Critical Alert
93.3441,46.537518,971.3724,1.342,Critical Alert
81.618164,55.50618,990.224,1.3406,Critical Alert
99.972694,57.224434,948.462,1.5861,Critical Alert
91.59031,63.41055,895.6775,1.5126,Critical Alert
98.97562,53.711742,835.7756,1.3978,Critical Alert
97.3759,49.321003,896.9682,1.3673,Critical Alert
98.29188,40.591362,992.1942,1.3374,Critical Alert
94.86333,62.14157,884.254,1.5267,Critical Alert
86.16041,57.18903,967.5554,1.409,Critical Alert
94.31647,62.20045,691.8637,1.3199,Critical Alert
98.36034,57.173805,869.11615,1.4799,Critical Alert
88.40041,63.13977,761.34204,1.3232,Critical Alert
85.638565,60.75394,842.2836,1.3293,Critical Alert
99.125084,53.583576,960.2972,1.5272,Critical Alert
88.10349,61.85085,841.2024,1.3811,Critical Alert
88.235344,56.064644,911.102,1.3616,Critical Alert
74.14975,62.33272,942.2424,1.2955,Critical Alert
98.676796,59.993767,657.005,1.3098,Critical Alert
76.72365,63.404446,916.6095,1.3228,Critical Alert
99.77,52.852333,798.20184,1.3561,Critical Alert
99.72928,53.853603,831.68005,1.4066,Critical Alert
94.59508,51.91375,968.4122,1.4441,Critical Alert
99.39323,62.84604,799.2933,1.5142,Critical Alert
94.12431,53.886665,981.9052,1.4835,Critical Alert
83.29929,58.320946,965.29285,1.3843,Critical Alert
89.014244,60.74266,979.13074,1.5193,Critical Alert
94.33534,63.07013,868.26013,1.5176,Critical Alert
93.95854,58.363827,860.72845,1.428,Critical Alert
84.95283,58.749382,963.2081,1.4126,Critical Alert
96.79663,43.58333,974.58936,1.3465,Critical Alert
83.47399,63.737274,943.2706,1.452,Critical Alert
91.66407,54.861946,860.1567,1.3378,Critical Alert
86.43873,60.02707,863.52057,1.3509,Critical Alert
96.576614,47.82632,949.8979,1.3866,Critical Alert
83.7261,62.23998,813.5629,1.2964,Critical Alert
92.34287,49.825535,890.51276,1.2972,Critical Alert
92.23102,57.51821,768.8088,1.2941,Critical Alert
92.00207,50.8931,954.10114,1.3758,Critical Alert
87.96143,60.020912,939.11633,1.4511,Critical Alert
80.45734,61.509163,868.25885,1.2949,Critical Alert
83.81537,60.827477,931.8188,1.3976,Critical Alert
98.28179,43.288044,964.705,1.3525,Critical Alert
96.79737,63.56053,878.0148,1.5707,Critical Alert
96.04472,54.756172,757.22876,1.2914,Critical Alert
95.240776,43.79363,966.40735,1.3193,Critical Alert
97.27854,59.220974,698.70056,1.3207,Critical Alert
84.179405,52.742374,990.93805,1.3329,Critical Alert
97.30106,57.290554,867.8405,1.4654,Critical Alert
92.11588,62.111397,865.6951,1.4678,Critical Alert
91.092224,61.5841,807.2687,1.384,Critical Alert
93.79625,52.566998,956.3427,1.4308,Critical Alert
94.91925,55.738758,985.6833,1.5288,Critical Alert
91.80256,49.821426,935.768,1.3365,Critical Alert
94.56443,51.947727,830.14215,1.3005,Critical Alert
90.77176,56.316666,968.6285,1.4615,Critical Alert
99.589096,49.309456,905.10974,1.407,Critical Alert
85.40361,50.991547,998.093,1.3292,Critical Alert
97.91545,63.38986,934.4468,1.6425,Critical Alert
88.14508,55.84618,863.5941,1.3074,Critical Alert
81.42541,58.9252,957.461,1.3594,Critical Alert
97.36081,59.794857,980.4649,1.624,Critical Alert
90.56448,63.42758,921.3526,1.525,Critical Alert
85.275826,57.753326,937.75696,1.3746,Critical Alert
81.970955,60.638947,918.04535,1.354,Critical Alert
93.61971,61.767296,749.3073,1.3627,Critical Alert
95.81695,42.913017,948.96936,1.295,Critical Alert
99.34294,44.272156,970.9654,1.3901,Critical Alert
97.91945,54.138443,952.7517,1.5113,Critical Alert
96.576385,51.738987,933.6418,1.4333,Critical Alert
98.2719,46.06024,969.6717,1.4026,Critical Alert
93.40662,61.204433,945.2239,1.5541,Critical Alert
94.87057,57.91414,799.2688,1.3698,Critical Alert
96.37307,62.500233,916.6525,1.5876,Critical Alert
83.67623,60.26022,870.6335,1.3228,Critical Alert
94.45199,63.59958,804.92206,1.4621,Critical Alert
89.81432,61.640186,956.2475,1.5215,Critical Alert
80.89734,55.03857,966.1688,1.2978,Critical Alert
89.18103,59.193195,786.8315,1.2967,Critical Alert
84.554596,61.33629,842.6492,1.3237,Critical Alert
96.643135,53.16737,990.26697,1.5163,Critical Alert
